UWI,Date,Oil_Volume_m3,Water_Volume_m3,Gas_Volume_e3m3
100/06-29-010-147W1/00,2025/9/13,61.61,29.49,3.08
100/06-29-010-147W1/00,2025/9/14,63.63,14.7,3.18
100/06-29-010-147W1/00,2025/9/15,63.04,40.5,3.15
100/06-29-010-147W1/00,2025/9/16,66.94,31.28,3.35
100/06-29-010-147W1/00,2025/9/17,65.07,12.36,3.25
100/06-29-010-147W1/00,2025/9/18,63.83,13.21,3.19
100/06-29-010-147W1/00,2025/9/19,64.79,46.49,3.24
100/06-29-010-147W1/00,2025/9/20,62.81,17.55,3.14
100/06-29-010-147W1/00,2025/9/21,64.39,9.59,3.22
100/06-29-010-147W1/00,2025/9/22,61.65,31.62,3.08
100/06-29-010-147W1/00,2025/9/23,61.97,29.86,3.1
100/06-29-010-147W1/00,2025/9/24,62.2,45.7,3.11
100/06-29-010-147W1/00,2025/9/25,62.53,44.66,3.13
100/06-29-010-147W1/00,2025/9/26,64.29,23.01,3.21
100/06-29-010-147W1/00,2025/9/27,62.87,17.24,3.14
100/06-29-010-147W1/00,2025/9/28,65.21,31,3.26
100/06-29-010-147W1/00,2025/9/29,63.11,41.45,3.16
100/06-29-010-147W1/00,2025/9/30,61.64,44.6,3.08
100/06-29-010-147W1/00,2025/10/1,66.48,33.13,3.32
100/06-29-010-147W1/00,2025/10/2,65.8,9,3.29
100/06-29-010-147W1/00,2025/10/3,62,8.68,3.1
100/06-29-010-147W1/00,2025/10/4,63.96,8.54,3.2
100/06-29-010-147W1/00,2025/10/5,0,0,0
100/06-29-010-147W1/00,2025/10/6,61.8,18.32,3.09
100/06-29-010-147W1/00,2025/10/7,63.55,22.63,3.18
100/06-29-010-147W1/00,2025/10/8,63,43.77,3.15
100/06-29-010-147W1/00,2025/10/9,63.37,15.05,3.17
100/06-29-010-147W1/00,2025/10/10,61.65,25.99,3.08
100/06-29-010-147W1/00,2025/10/11,65.5,47.45,3.27
100/06-29-010-147W1/00,2025/10/12,61.73,41.54,3.09
100/06-29-010-147W1/00,2025/10/13,64.95,7.24,3.25
100/06-29-010-147W1/00,2025/10/14,65.26,34.16,3.26
100/06-29-010-147W1/00,2025/10/15,64.74,29.43,3.24
100/06-29-010-147W1/00,2025/10/16,64.8,48.03,3.24
100/06-29-010-147W1/00,2025/10/17,63.11,7.7,3.16
100/06-29-010-147W1/00,2025/10/18,0,0,0
100/06-29-010-147W1/00,2025/10/19,62.66,17.92,3.13
100/06-29-010-147W1/00,2025/10/20,64.59,18.1,3.23
100/06-29-010-147W1/00,2025/10/21,63.85,29.88,3.19
100/06-29-010-147W1/00,2025/10/22,65.07,24.85,3.25
100/06-29-010-147W1/00,2025/10/23,63.58,47.32,3.18
100/06-29-010-147W1/00,2025/10/24,64.05,26.89,3.2
100/06-29-010-147W1/00,2025/10/25,60.26,11.78,3.01
100/06-29-010-147W1/00,2025/10/26,0,0,0
100/06-29-010-147W1/00,2025/10/27,65.56,29.31,3.28
100/06-29-010-147W1/00,2025/10/28,61.55,33.65,3.08
100/06-29-010-147W1/00,2025/10/29,61.49,20.92,3.07
100/06-29-010-147W1/00,2025/10/30,62.77,37.85,3.14
100/06-29-010-147W1/00,2025/10/31,64.13,20.08,3.21
100/06-29-010-147W1/00,2025/11/1,62.04,39.98,3.1
100/06-29-010-147W1/00,2025/11/2,60.76,16.23,3.04
100/06-29-010-147W1/00,2025/11/3,59.48,34.5,2.97
100/06-29-010-147W1/00,2025/11/4,61.28,26.09,3.06
100/06-29-010-147W1/00,2025/11/5,59.55,35.61,2.98
100/06-29-010-147W1/00,2025/11/6,62.94,38.18,3.15
100/06-29-010-147W1/00,2025/11/7,59.61,38.62,2.98
100/06-29-010-147W1/00,2025/11/8,63.42,17.95,3.17
100/06-29-010-147W1/00,2025/11/9,64.08,23.92,3.2
100/06-29-010-147W1/00,2025/11/10,62.33,31.77,3.12
100/06-29-010-147W1/00,2025/11/11,60.75,8.9,3.04
100/06-29-010-147W1/00,2025/11/12,64.43,24,3.22
100/06-29-010-147W1/00,2025/11/13,60.58,42.37,3.03
100/06-29-010-147W1/00,2025/11/14,60.97,35.86,3.05
100/06-29-010-147W1/00,2025/11/15,60.82,8.56,3.04
100/06-29-010-147W1/00,2025/11/16,63.47,47.26,3.17
100/06-29-010-147W1/00,2025/11/17,62.18,7.71,3.11
100/06-29-010-147W1/00,2025/11/18,61.4,37.77,3.07
100/06-29-010-147W1/00,2025/11/19,63.41,15.34,3.17
100/06-29-010-147W1/00,2025/11/20,62.41,21.08,3.12
100/06-29-010-147W1/00,2025/11/21,59.98,15.22,3
100/06-29-010-147W1/00,2025/11/22,60.91,10.26,3.05
100/06-29-010-147W1/00,2025/11/23,58.51,12.2,2.93
100/06-29-010-147W1/00,2025/11/24,63.31,16.8,3.17
100/06-29-010-147W1/00,2025/11/25,62.49,13.99,3.12
100/06-29-010-147W1/00,2025/11/26,63.96,39.47,3.2
100/06-29-010-147W1/00,2025/11/27,61.77,34.96,3.09
100/06-29-010-147W1/00,2025/11/28,62.82,38.5,3.14
100/06-29-010-147W1/00,2025/11/29,62.11,33.6,3.11
100/06-29-010-147W1/00,2025/11/30,60.72,44.27,3.04
100/06-29-010-147W1/00,2025/12/1,62.96,12.97,3.15
100/06-29-010-147W1/00,2025/12/2,59.25,32.97,2.96
100/06-29-010-147W1/00,2025/12/3,63.51,44.61,3.18
100/06-29-010-147W1/00,2025/12/4,58.83,43.35,2.94
100/06-29-010-147W1/00,2025/12/5,60.84,24.4,3.04
100/06-29-010-147W1/00,2025/12/6,61.64,17.13,3.08
100/06-29-010-147W1/00,2025/12/7,61.74,15.09,3.09
100/06-29-010-147W1/00,2025/12/8,59.65,29.03,2.98
100/06-29-010-147W1/00,2025/12/9,60.64,16.32,3.03
100/06-29-010-147W1/00,2025/12/10,58.41,21.66,2.92
100/06-29-010-147W1/00,2025/12/11,58.58,43.81,2.93
100/06-29-010-147W1/00,2025/12/12,58.81,44.97,2.94
100/06-29-010-147W1/00,2025/12/13,59.18,11.44,2.96
100/06-29-010-147W1/00,2025/12/14,61.18,8.61,3.06
100/06-29-010-147W1/00,2025/12/15,0,0,0
100/06-29-010-147W1/00,2025/12/16,60.55,34.73,3.03
100/06-29-010-147W1/00,2025/12/17,61.33,21.25,3.07
100/06-29-010-147W1/00,2025/12/18,61.5,39.24,3.08
100/06-29-010-147W1/00,2025/12/19,60.54,22.89,3.03
100/06-29-010-147W1/00,2025/12/20,58.99,15.71,2.95
100/06-29-010-147W1/00,2025/12/21,59.83,29.19,2.99
100/06-29-010-147W1/00,2025/12/22,60.95,7.03,3.05
100/06-29-010-147W1/00,2025/12/23,60.44,35.1,3.02
100/06-29-010-147W1/00,2025/12/24,57.58,27.42,2.88
100/06-29-010-147W1/00,2025/12/25,61.53,18.37,3.08
100/06-29-010-147W1/00,2025/12/26,60.93,39.77,3.05
100/06-29-010-147W1/00,2025/12/27,62.74,32.33,3.14
100/06-29-010-147W1/00,2025/12/28,58.15,7.57,2.91
100/06-29-010-147W1/00,2025/12/29,63.06,37.64,3.15
100/06-29-010-147W1/00,2025/12/30,61.18,7.83,3.06
100/06-29-010-147W1/00,2025/12/31,58.55,7.87,2.93
100/06-29-010-147W1/00,2026/1/1,61.43,29.85,3.07
100/15-18-010-148W1/00,2025/1/1,22.87,16.28,1.14
100/15-18-010-148W1/00,2025/1/2,0,0,0
100/15-18-010-148W1/00,2025/1/3,22.16,4.59,1.11
100/15-18-010-148W1/00,2025/1/4,22.43,8.83,1.12
100/15-18-010-148W1/00,2025/1/5,21.9,11.12,1.1
100/15-18-010-148W1/00,2025/1/6,21.14,12.23,1.06
100/15-18-010-148W1/00,2025/1/7,21.69,11.82,1.08
100/15-18-010-148W1/00,2025/1/8,0,0,0
100/15-18-010-148W1/00,2025/1/9,22.02,17.55,1.1
100/15-18-010-148W1/00,2025/1/10,20.95,8.18,1.05
100/15-18-010-148W1/00,2025/1/11,20.69,10.24,1.03
100/15-18-010-148W1/00,2025/1/12,22.49,3.84,1.12
100/15-18-010-148W1/00,2025/1/13,21.67,7.75,1.08
100/15-18-010-148W1/00,2025/1/14,21.66,2.47,1.08
100/15-18-010-148W1/00,2025/1/15,22.53,10.32,1.13
100/15-18-010-148W1/00,2025/1/16,21.43,12.3,1.07
100/15-18-010-148W1/00,2025/1/17,22.14,14.41,1.11
100/15-18-010-148W1/00,2025/1/18,20.93,8.87,1.05
100/15-18-010-148W1/00,2025/1/19,21.9,12.43,1.09
100/15-18-010-148W1/00,2025/1/20,21.6,10.85,1.08
100/15-18-010-148W1/00,2025/1/21,0,0,0
100/15-18-010-148W1/00,2025/1/22,22.22,13.56,1.11
100/15-18-010-148W1/00,2025/1/23,21.07,8.66,1.05
100/15-18-010-148W1/00,2025/1/24,0,0,0
100/15-18-010-148W1/00,2025/1/25,21.78,2.38,1.09
100/15-18-010-148W1/00,2025/1/26,21.79,14.2,1.09
100/15-18-010-148W1/00,2025/1/27,20.41,13,1.02
100/15-18-010-148W1/00,2025/1/28,22.29,5.12,1.11
100/15-18-010-148W1/00,2025/1/29,20.61,7.87,1.03
100/15-18-010-148W1/00,2025/1/30,21.66,12.62,1.08
100/15-18-010-148W1/00,2025/1/31,22.32,11.97,1.12
100/15-18-010-148W1/00,2025/2/1,20.37,2.26,1.02
100/15-18-010-148W1/00,2025/2/2,22.27,7.81,1.11
100/15-18-010-148W1/00,2025/2/3,21.19,8.2,1.06
100/15-18-010-148W1/00,2025/2/4,20.49,3.61,1.02
100/15-18-010-148W1/00,2025/2/5,21.12,15.46,1.06
100/15-18-010-148W1/00,2025/2/6,21.33,16,1.07
100/15-18-010-148W1/00,2025/2/7,21.32,7.55,1.07
100/15-18-010-148W1/00,2025/2/8,21.07,10.78,1.05
100/15-18-010-148W1/00,2025/2/9,21.34,14.49,1.07
100/15-18-010-148W1/00,2025/2/10,20.69,10.33,1.03
100/15-18-010-148W1/00,2025/2/11,21.66,6.84,1.08
100/15-18-010-148W1/00,2025/2/12,20.9,16.48,1.05
100/15-18-010-148W1/00,2025/2/13,22.28,3.41,1.11
100/15-18-010-148W1/00,2025/2/14,21.72,12.5,1.09
100/15-18-010-148W1/00,2025/2/15,21.13,2.91,1.06
100/15-18-010-148W1/00,2025/2/16,21.48,11.86,1.07
100/15-18-010-148W1/00,2025/2/17,20.64,9.1,1.03
100/15-18-010-148W1/00,2025/2/18,21.89,3.51,1.09
100/15-18-010-148W1/00,2025/2/19,22.04,2.33,1.1
100/15-18-010-148W1/00,2025/2/20,21.3,10.39,1.07
100/15-18-010-148W1/00,2025/2/21,21.11,6.45,1.06
100/15-18-010-148W1/00,2025/2/22,20.47,12.66,1.02
100/15-18-010-148W1/00,2025/2/23,21.77,8.32,1.09
100/15-18-010-148W1/00,2025/2/24,21.83,5.46,1.09
100/15-18-010-148W1/00,2025/2/25,22.06,10.56,1.1
100/15-18-010-148W1/00,2025/2/26,20.33,14.29,1.02
100/15-18-010-148W1/00,2025/2/27,20.2,14.56,1.01
100/15-18-010-148W1/00,2025/2/28,22.03,6.55,1.1
100/15-18-010-148W1/00,2025/3/1,20.3,8.28,1.01
100/15-18-010-148W1/00,2025/3/2,20.56,5.94,1.03
100/15-18-010-148W1/00,2025/3/3,21.94,2.78,1.1
100/15-18-010-148W1/00,2025/3/4,21.21,11.93,1.06
100/15-18-010-148W1/00,2025/3/5,21.47,16.51,1.07
100/15-18-010-148W1/00,2025/3/6,21.59,10.2,1.08
100/15-18-010-148W1/00,2025/3/7,20.85,6.12,1.04
100/15-18-010-148W1/00,2025/3/8,20.59,6.97,1.03
100/15-18-010-148W1/00,2025/3/9,20.34,9.39,1.02
100/15-18-010-148W1/00,2025/3/10,20.65,5.28,1.03
100/15-18-010-148W1/00,2025/3/11,21.62,16.41,1.08
100/15-18-010-148W1/00,2025/3/12,20.38,7.57,1.02
100/15-18-010-148W1/00,2025/3/13,20.44,4.02,1.02
100/15-18-010-148W1/00,2025/3/14,21.76,8.51,1.09
100/15-18-010-148W1/00,2025/3/15,19.96,12.7,1
100/15-18-010-148W1/00,2025/3/16,20.13,10.7,1.01
100/15-18-010-148W1/00,2025/3/17,21.09,16.48,1.05
100/15-18-010-148W1/00,2025/3/18,20.09,11.01,1
100/15-18-010-148W1/00,2025/3/19,21.34,9.09,1.07
100/15-18-010-148W1/00,2025/3/20,20.1,2.2,1.01
100/15-18-010-148W1/00,2025/3/21,21.34,8.61,1.07
100/15-18-010-148W1/00,2025/3/22,20.51,9.43,1.03
100/15-18-010-148W1/00,2025/3/23,20.62,2.17,1.03
100/15-18-010-148W1/00,2025/3/24,20.89,12.77,1.04
100/15-18-010-148W1/00,2025/3/25,20.19,9.13,1.01
100/15-18-010-148W1/00,2025/3/26,20.3,14.05,1.01
100/15-18-010-148W1/00,2025/3/27,21.08,14.03,1.05
100/15-18-010-148W1/00,2025/3/28,21.09,13.54,1.05
100/15-18-010-148W1/00,2025/3/29,20.55,9.31,1.03
100/15-18-010-148W1/00,2025/3/30,21.28,10.08,1.06
100/15-18-010-148W1/00,2025/3/31,19.77,10.3,0.99
100/15-18-010-148W1/00,2025/4/1,21.4,15.08,1.07
100/15-18-010-148W1/00,2025/4/2,20.71,10.81,1.04
100/15-18-010-148W1/00,2025/4/3,21.03,16.72,1.05
100/15-18-010-148W1/00,2025/4/4,19.72,9.89,0.99
100/15-18-010-148W1/00,2025/4/5,20.03,5.32,1
100/15-18-010-148W1/00,2025/4/6,20.98,5.08,1.05
100/15-18-010-148W1/00,2025/4/7,19.7,3.48,0.98
100/15-18-010-148W1/00,2025/4/8,21.22,12.45,1.06
100/15-18-010-148W1/00,2025/4/9,19.72,11.82,0.99
100/15-18-010-148W1/00,2025/4/10,21.4,13.61,1.07
100/15-18-010-148W1/00,2025/4/11,20.85,5.84,1.04
100/15-18-010-148W1/00,2025/4/12,19.39,5.17,0.97
100/15-18-010-148W1/00,2025/4/13,19.5,6.65,0.98
100/15-18-010-148W1/00,2025/4/14,20.23,8.55,1.01
100/15-18-010-148W1/00,2025/4/15,20.34,15.43,1.02
100/15-18-010-148W1/00,2025/4/16,19.87,11.12,0.99
100/15-18-010-148W1/00,2025/4/17,19.99,14.61,1
100/15-18-010-148W1/00,2025/4/18,19.95,12.84,1
100/15-18-010-148W1/00,2025/4/19,20.4,3.46,1.02
100/15-18-010-148W1/00,2025/4/20,19.37,14.16,0.97
100/15-18-010-148W1/00,2025/4/21,20.28,5.22,1.01
100/15-18-010-148W1/00,2025/4/22,20.22,8.39,1.01
100/15-18-010-148W1/00,2025/4/23,21.05,6.53,1.05
100/15-18-010-148W1/00,2025/4/24,0,0,0
100/15-18-010-148W1/00,2025/4/25,20.1,4.04,1
100/15-18-010-148W1/00,2025/4/26,19.77,15.74,0.99
100/15-18-010-148W1/00,2025/4/27,19.91,10.58,1
100/15-18-010-148W1/00,2025/4/28,20.09,15.7,1
100/15-18-010-148W1/00,2025/4/29,20.95,2.73,1.05
100/15-18-010-148W1/00,2025/4/30,21.01,3.99,1.05
100/15-18-010-148W1/00,2025/5/1,19.99,7.69,1
100/15-18-010-148W1/00,2025/5/2,20.54,15.46,1.03
100/15-18-010-148W1/00,2025/5/3,20.47,6.95,1.02
100/15-18-010-148W1/00,2025/5/4,19.34,8.13,0.97
100/15-18-010-148W1/00,2025/5/5,19.72,11.85,0.99
100/15-18-010-148W1/00,2025/5/6,20.4,9.12,1.02
100/15-18-010-148W1/00,2025/5/7,19.79,14.02,0.99
100/15-18-010-148W1/00,2025/5/8,19.74,2.73,0.99
100/15-18-010-148W1/00,2025/5/9,20.56,11.5,1.03
100/15-18-010-148W1/00,2025/5/10,19.76,13.19,0.99
100/15-18-010-148W1/00,2025/5/11,20.47,6.28,1.02
100/15-18-010-148W1/00,2025/5/12,19.88,9.58,0.99
100/15-18-010-148W1/00,2025/5/13,19.83,8.45,0.99
100/15-18-010-148W1/00,2025/5/14,20.88,15.33,1.04
100/15-18-010-148W1/00,2025/5/15,18.98,4.14,0.95
100/15-18-010-148W1/00,2025/5/16,20.75,4.42,1.04
100/15-18-010-148W1/00,2025/5/17,20.12,6.28,1.01
100/15-18-010-148W1/00,2025/5/18,20.21,3.45,1.01
100/15-18-010-148W1/00,2025/5/19,18.92,13.84,0.95
100/15-18-010-148W1/00,2025/5/20,19.88,11.82,0.99
100/15-18-010-148W1/00,2025/5/21,19.17,3.7,0.96
100/15-18-010-148W1/00,2025/5/22,20.61,8,1.03
100/15-18-010-148W1/00,2025/5/23,19.2,8.56,0.96
100/15-18-010-148W1/00,2025/5/24,19.61,5.56,0.98
100/15-18-010-148W1/00,2025/5/25,20.32,15.38,1.02
100/15-18-010-148W1/00,2025/5/26,20.23,14.56,1.01
100/15-18-010-148W1/00,2025/5/27,19.91,10.52,1
100/15-18-010-148W1/00,2025/5/28,18.78,5.25,0.94
100/15-18-010-148W1/00,2025/5/29,19.11,5.75,0.96
100/15-18-010-148W1/00,2025/5/30,19.49,2.84,0.97
100/15-18-010-148W1/00,2025/5/31,20.66,5.84,1.03
100/15-18-010-148W1/00,2025/6/1,19.02,5.52,0.95
100/15-18-010-148W1/00,2025/6/2,20.57,10.8,1.03
100/15-18-010-148W1/00,2025/6/3,19.42,2.27,0.97
100/15-18-010-148W1/00,2025/6/4,0,0,0
100/15-18-010-148W1/00,2025/6/5,19.19,6.71,0.96
100/15-18-010-148W1/00,2025/6/6,19.47,12.7,0.97
100/15-18-010-148W1/00,2025/6/7,18.67,14.53,0.93
100/15-18-010-148W1/00,2025/6/8,19.13,12.75,0.96
100/15-18-010-148W1/00,2025/6/9,19.36,13.66,0.97
100/15-18-010-148W1/00,2025/6/10,19.16,10.55,0.96
100/15-18-010-148W1/00,2025/6/11,19.34,9.67,0.97
100/15-18-010-148W1/00,2025/6/12,20.42,9.32,1.02
100/15-18-010-148W1/00,2025/6/13,19.89,5.73,0.99
100/15-18-010-148W1/00,2025/6/14,19.2,11.58,0.96
100/15-18-010-148W1/00,2025/6/15,20.33,3.98,1.02
100/15-18-010-148W1/00,2025/6/16,20.01,7.62,1
100/15-18-010-148W1/00,2025/6/17,20.29,10.41,1.01
100/15-18-010-148W1/00,2025/6/18,18.5,10.53,0.92
100/15-18-010-148W1/00,2025/6/19,19.34,12.87,0.97
100/15-18-010-148W1/00,2025/6/20,20.35,13.39,1.02
100/15-18-010-148W1/00,2025/6/21,19.56,7.6,0.98
100/15-18-010-148W1/00,2025/6/22,18.44,2.45,0.92
100/15-18-010-148W1/00,2025/6/23,19.02,11.23,0.95
100/15-18-010-148W1/00,2025/6/24,19.49,9.85,0.97
100/15-18-010-148W1/00,2025/6/25,20.08,14.93,1
100/15-18-010-148W1/00,2025/6/26,20.03,2.84,1
100/15-18-010-148W1/00,2025/6/27,19.42,13.45,0.97
100/15-18-010-148W1/00,2025/6/28,19.39,2.07,0.97
100/15-18-010-148W1/00,2025/6/29,19.8,6.99,0.99
100/15-18-010-148W1/00,2025/6/30,18.48,7.85,0.92
100/15-18-010-148W1/00,2025/7/1,18.94,4.8,0.95
100/15-18-010-148W1/00,2025/7/2,20.1,8.02,1.01
100/15-18-010-148W1/00,2025/7/3,19.5,11.28,0.97
100/15-18-010-148W1/00,2025/7/4,19.3,12.1,0.97
100/15-18-010-148W1/00,2025/7/5,18.57,7.44,0.93
100/15-18-010-148W1/00,2025/7/6,19.03,11.17,0.95
100/15-18-010-148W1/00,2025/7/7,20.04,15.79,1
100/15-18-010-148W1/00,2025/7/8,19.27,7.43,0.96
100/15-18-010-148W1/00,2025/7/9,20.08,2.58,1
100/15-18-010-148W1/00,2025/7/10,18.47,11.23,0.92
100/15-18-010-148W1/00,2025/7/11,19.85,7.19,0.99
100/15-18-010-148W1/00,2025/7/12,20.04,12.82,1
100/15-18-010-148W1/00,2025/7/13,18.42,13.88,0.92
100/15-18-010-148W1/00,2025/7/14,18.67,7.99,0.93
100/15-18-010-148W1/00,2025/7/15,19.37,3.64,0.97
100/15-18-010-148W1/00,2025/7/16,19.38,6.34,0.97
100/15-18-010-148W1/00,2025/7/17,19.57,8.76,0.98
100/15-18-010-148W1/00,2025/7/18,19.7,11.52,0.99
100/15-18-010-148W1/00,2025/7/19,19.01,13.4,0.95
100/15-18-010-148W1/00,2025/7/20,19.08,14.67,0.95
100/15-18-010-148W1/00,2025/7/21,0,0,0
100/15-18-010-148W1/00,2025/7/22,18.65,13.93,0.93
100/15-18-010-148W1/00,2025/7/23,19.24,10.77,0.96
100/15-18-010-148W1/00,2025/7/24,19,10.28,0.95
100/15-18-010-148W1/00,2025/7/25,19.49,6.34,0.97
100/15-18-010-148W1/00,2025/7/26,18.35,7.08,0.92
100/15-18-010-148W1/00,2025/7/27,18.75,3.05,0.94
100/15-18-010-148W1/00,2025/7/28,18.98,4.26,0.95
100/15-18-010-148W1/00,2025/7/29,19.28,12.52,0.96
100/15-18-010-148W1/00,2025/7/30,19.51,7.13,0.98
100/15-18-010-148W1/00,2025/7/31,19.01,2.21,0.95
100/15-18-010-148W1/00,2025/8/1,18,2.85,0.9
100/15-18-010-148W1/00,2025/8/2,19.69,13.61,0.98
100/15-18-010-148W1/00,2025/8/3,18.34,2.76,0.92
100/15-18-010-148W1/00,2025/8/4,18.99,12.49,0.95
100/15-18-010-148W1/00,2025/8/5,18.63,14.6,0.93
100/15-18-010-148W1/00,2025/8/6,18.59,5.44,0.93
100/15-18-010-148W1/00,2025/8/7,19.39,11.4,0.97
100/15-18-010-148W1/00,2025/8/8,18.5,12.57,0.93
100/15-18-010-148W1/00,2025/8/9,18.07,13.27,0.9
100/15-18-010-148W1/00,2025/8/10,19.23,10.32,0.96
100/15-18-010-148W1/00,2025/8/11,19.52,8.67,0.98
100/15-18-010-148W1/00,2025/8/12,18.44,2.06,0.92
100/15-18-010-148W1/00,2025/8/13,18.1,3.53,0.9
100/15-18-010-148W1/00,2025/8/14,18.16,3.13,0.91
100/15-18-010-148W1/00,2025/8/15,17.98,4.34,0.9
100/15-18-010-148W1/00,2025/8/16,18.8,6.12,0.94
100/15-18-010-148W1/00,2025/8/17,19.45,8.95,0.97
100/15-18-010-148W1/00,2025/8/18,18.98,5.68,0.95
100/15-18-010-148W1/00,2025/8/19,18.79,6.51,0.94
100/15-18-010-148W1/00,2025/8/20,19.13,6.79,0.96
100/15-18-010-148W1/00,2025/8/21,0,0,0
100/15-18-010-148W1/00,2025/8/22,18.31,4.49,0.92
100/15-18-010-148W1/00,2025/8/23,18.83,8.72,0.94
100/15-18-010-148W1/00,2025/8/24,0,0,0
100/15-18-010-148W1/00,2025/8/25,17.68,11.99,0.88
100/15-18-010-148W1/00,2025/8/26,18.3,14.31,0.91
100/15-18-010-148W1/00,2025/8/27,0,0,0
100/15-18-010-148W1/00,2025/8/28,19.16,7.5,0.96
100/15-18-010-148W1/00,2025/8/29,18.12,14.27,0.91
100/15-18-010-148W1/00,2025/8/30,18.69,12.41,0.93
100/15-18-010-148W1/00,2025/8/31,18,5.11,0.9
100/15-18-010-148W1/00,2025/9/1,18.65,12.81,0.93
100/15-18-010-148W1/00,2025/9/2,18.24,11.96,0.91
100/15-18-010-148W1/00,2025/9/3,18.75,3.26,0.94
100/15-18-010-148W1/00,2025/9/4,18.66,2.95,0.93
100/15-18-010-148W1/00,2025/9/5,18.61,7.57,0.93
100/15-18-010-148W1/00,2025/9/6,19.24,10.44,0.96
100/15-18-010-148W1/00,2025/9/7,18.13,9.82,0.91
100/15-18-010-148W1/00,2025/9/8,0,0,0
100/15-18-010-148W1/00,2025/9/9,18.44,10.47,0.92
100/15-18-010-148W1/00,2025/9/10,18.17,8.15,0.91
100/15-18-010-148W1/00,2025/9/11,17.42,7.19,0.87
100/15-18-010-148W1/00,2025/9/12,0,0,0
100/15-18-010-148W1/00,2025/9/13,18.25,13.64,0.91
100/15-18-010-148W1/00,2025/9/14,18.78,9.51,0.94
100/15-18-010-148W1/00,2025/9/15,17.61,7.3,0.88
100/15-18-010-148W1/00,2025/9/16,18.92,5.97,0.95
100/15-18-010-148W1/00,2025/9/17,0,0,0
100/15-18-010-148W1/00,2025/9/18,18.07,8.09,0.9
100/15-18-010-148W1/00,2025/9/19,18.1,8.75,0.91
100/15-18-010-148W1/00,2025/9/20,18.31,6.3,0.92
100/15-18-010-148W1/00,2025/9/21,18.98,2.98,0.95
100/15-18-010-148W1/00,2025/9/22,18.9,4.26,0.95
100/15-18-010-148W1/00,2025/9/23,18.01,5.52,0.9
100/15-18-010-148W1/00,2025/9/24,17.84,14.1,0.89
100/15-18-010-148W1/00,2025/9/25,18.84,2.72,0.94
100/15-18-010-148W1/00,2025/9/26,17.51,9.99,0.88
100/15-18-010-148W1/00,2025/9/27,0,0,0
100/15-18-010-148W1/00,2025/9/28,18.15,8.62,0.91
100/15-18-010-148W1/00,2025/9/29,17.68,7.8,0.88
100/15-18-010-148W1/00,2025/9/30,17.65,11.72,0.88
100/15-18-010-148W1/00,2025/10/1,17.64,8.68,0.88
100/15-18-010-148W1/00,2025/10/2,17.48,11.61,0.87
100/15-18-010-148W1/00,2025/10/3,18.14,13.42,0.91
100/15-18-010-148W1/00,2025/10/4,18.13,7.9,0.91
100/15-18-010-148W1/00,2025/10/5,17.25,7.06,0.86
100/15-18-010-148W1/00,2025/10/6,18,10.56,0.9
100/15-18-010-148W1/00,2025/10/7,17.71,6.92,0.89
100/15-18-010-148W1/00,2025/10/8,18.69,10.78,0.93
100/15-18-010-148W1/00,2025/10/9,18.33,8.86,0.92
100/15-18-010-148W1/00,2025/10/10,18.81,10.02,0.94
100/15-18-010-148W1/00,2025/10/11,18.66,3.19,0.93
100/15-18-010-148W1/00,2025/10/12,0,0,0
100/15-18-010-148W1/00,2025/10/13,18.41,7.6,0.92
100/15-18-010-148W1/00,2025/10/14,18.27,5.84,0.91
100/15-18-010-148W1/00,2025/10/15,18.09,10.38,0.9
100/15-18-010-148W1/00,2025/10/16,17.34,5.09,0.87
100/15-18-010-148W1/00,2025/10/17,18.67,14.21,0.93
100/15-18-010-148W1/00,2025/10/18,18.52,2.23,0.93
100/15-18-010-148W1/00,2025/10/19,17.78,11.5,0.89
100/15-18-010-148W1/00,2025/10/20,0,0,0
100/15-18-010-148W1/00,2025/10/21,17.52,4.21,0.88
100/15-18-010-148W1/00,2025/10/22,17.48,8.29,0.87
100/15-18-010-148W1/00,2025/10/23,18.62,5.14,0.93
100/15-18-010-148W1/00,2025/10/24,17.57,3.52,0.88
100/15-18-010-148W1/00,2025/10/25,17.74,9.48,0.89
100/15-18-010-148W1/00,2025/10/26,18.17,14.2,0.91
100/15-18-010-148W1/00,2025/10/27,18.54,2.3,0.93
100/15-18-010-148W1/00,2025/10/28,18.52,10.93,0.93
100/15-18-010-148W1/00,2025/10/29,17.45,7.95,0.87
100/15-18-010-148W1/00,2025/10/30,18.29,2.89,0.91
100/15-18-010-148W1/00,2025/10/31,17.63,9.14,0.88
100/15-18-010-148W1/00,2025/11/1,17.57,4.28,0.88
100/15-18-010-148W1/00,2025/11/2,17.1,2.24,0.85
100/15-18-010-148W1/00,2025/11/3,16.79,8.29,0.84
100/15-18-010-148W1/00,2025/11/4,17.51,13.76,0.88
100/15-18-010-148W1/00,2025/11/5,0,0,0
100/15-18-010-148W1/00,2025/11/6,17.7,4.97,0.89
100/15-18-010-148W1/00,2025/11/7,18.28,4.43,0.91
100/15-18-010-148W1/00,2025/11/8,16.99,5.07,0.85
100/15-18-010-148W1/00,2025/11/9,17.25,9.47,0.86
100/15-18-010-148W1/00,2025/11/10,17.56,9.26,0.88
100/15-18-010-148W1/00,2025/11/11,18.41,7.72,0.92
100/15-18-010-148W1/00,2025/11/12,17.5,11.33,0.88
100/15-18-010-148W1/00,2025/11/13,18.18,7.53,0.91
